ReviewedLocationName;City;Country;place_id;latitude;longitude;type;price_level;avg_google_rating;operational_status
Dona Salta;Salta;Argentina;pl_id_233;-24.7905384;-65.4084321;restaurant;2.0;4.5;OPERATIONAL
Cuesta del Obispo;Salta;Argentina;pl_id_234;-25.1544444;-65.86583329999999;natural_feature;;4.9;
Train to the Clouds;Salta;Argentina;pl_id_235;-24.7771852;-65.4112971;train_station;;3.9;OPERATIONAL
;Chilecito;Argentina;pl_id_236;-29.1629239;-67.4961756;travel_agency;;4.2;OPERATIONAL
Ottilia;Córdoba;Argentina;pl_id_237;-31.9711403;-64.5574025;restaurant;2.0;4.3;OPERATIONAL
Sabia Que Venias y Prepare Un Pastel;Capilla del Monte;Argentina;pl_id_238;-30.8623013;-64.52444120000001;restaurant;2.0;4.5;OPERATIONAL
Miradores del Bosque Apart Spa;Mar de las Pampas;Argentina;pl_id_239;-37.32766;-57.021667;spa;;4.7;OPERATIONAL
BT Transfer;París;Francia;pl_id_240;;;;;;
Musee d Orsay;París;Francia;pl_id_241;48.8599614;2.3265614;tourist_attraction;;4.8;OPERATIONAL
Eiffel Tower;París;Francia;pl_id_242;48.85837009999999;2.2944813;tourist_attraction;;4.7;OPERATIONAL
Talixo;Berlín;Alemania;pl_id_243;52.5288113;13.4555346;point_of_interest;;4.1;OPERATIONAL
Parrilla y comedor La Tranquerita;Salto;Argentina;pl_id_244;-34.301345;-60.2431036;restaurant;2.0;4.4;OPERATIONAL
Nande Reta Lodge;Colonia Carlos Pellegrini;Argentina;pl_id_245;-28.538047;-57.1776862;lodging;;4.8;OPERATIONAL
Hilton Naples;Nápoles;Florida;pl_id_246;26.2093032;-81.8015664;lodging;;4.5;OPERATIONAL
;Capilla del Monte;Argentina;pl_id_247;-30.8567032;-64.52980289999999;tourist_attraction;;4.6;OPERATIONAL
Epiqus Hotel;Lima;Perú;pl_id_248;-12.1205253;-77.0260861;lodging;;4.0;OPERATIONAL
Pedro Figari Boutique Hotel;Montevideo;Uruguay;pl_id_249;-34.8902721;-56.0535057;lodging;;4.4;CLOSED_PERMANENTLY
Plaza de Armas Plaza Mayor;Lima;Perú;pl_id_250;-12.0461294;-77.0306524;tourist_attraction;;4.6;OPERATIONAL
Circuito Magico Del Agua;Lima;Perú;pl_id_251;-12.07249;-77.0350113;park;;4.5;OPERATIONAL
Museo Larco;Lima;Perú;pl_id_252;-12.072569;-77.0710106;tourist_attraction;;4.8;OPERATIONAL
Petisco;La Pedrera;Uruguay;pl_id_253;-34.5916195;-54.1248566;restaurant;3.0;4.4;CLOSED_TEMPORARILY
Posada El Capullo;Colonia del Sacramento;Uruguay;pl_id_254;-34.4714178;-57.84997850000001;lodging;;4.7;OPERATIONAL
Bohemia;Colonia del Sacramento;Uruguay;pl_id_255;-34.4733048;-57.8512399;restaurant;2.0;4.6;OPERATIONAL
Deriva;San Isidro;Argentina;pl_id_256;-34.493135;-58.5306855;restaurant;2.0;4.2;OPERATIONAL
Hollandaise;Río de Janeiro;Brasil;pl_id_257;-23.0099278;-43.3550837;restaurant;3.0;4.6;OPERATIONAL
Riale Brisa Barra Hotel;Río de Janeiro;Brasil;pl_id_258;-23.0098495;-43.353917;lodging;;4.5;OPERATIONAL
Guacamole Cocina Mexicana Jardim Botanico;Río de Janeiro;Brasil;pl_id_259;-22.9607769;-43.206305;meal_delivery;3.0;4.7;OPERATIONAL
Classico Beach Club Downwind;Río de Janeiro;Brasil;pl_id_260;-23.0104378;-43.3484282;bar;2.0;4.5;OPERATIONAL
Maccherone;Río de Janeiro;Brasil;pl_id_261;-23.0100346;-43.3579336;restaurant;2.0;4.6;OPERATIONAL
La Dorita del Botanico;Buenos Aires;Argentina;pl_id_262;-34.5821176;-58.4066059;restaurant;2.0;4.3;OPERATIONAL
Alquimista Montevideo;Montevideo;Uruguay;pl_id_263;-34.89444659999999;-56.0629903;restaurant;;4.6;OPERATIONAL
Casa Dulce;La Pedrera;Uruguay;pl_id_264;-34.5930772;-54.1219788;cafe;3.0;4.3;CLOSED_TEMPORARILY
Posada del Barco;La Pedrera;Uruguay;pl_id_265;-34.5927312;-54.12329390000001;lodging;;4.2;OPERATIONAL
Terrazas de la Pedrera APT Hotel;La Pedrera;Uruguay;pl_id_266;-34.5886775;-54.12358529999999;lodging;;3.5;OPERATIONAL
Chelato La Pedrera;La Pedrera;Uruguay;pl_id_267;-34.5918225;-54.1250601;store;;3.9;OPERATIONAL
Buquebus;La Pedrera;Uruguay;pl_id_268;-34.5920808;-54.1326961;point_of_interest;;3.7;OPERATIONAL
Petisco;Buenos Aires;Argentina;pl_id_269;-34.5890867;-58.4266172;bar;3.0;4.3;OPERATIONAL
Hotel Convento Del Giraldo;La Pedrera;Uruguay;pl_id_270;40.0793278;-2.1294477;lodging;;4.1;OPERATIONAL
;San Isidro;Argentina;pl_id_271;-34.5917396;-58.42734949999999;bar;;4.2;OPERATIONAL
Central Park;Nueva York;Estado de Nueva York;pl_id_272;40.7825547;-73.9655834;park;;4.8;OPERATIONAL
Grand Central Terminal;Nueva York;Estado de Nueva York;pl_id_273;40.7533582;-73.9768041;train_station;2.0;4.7;OPERATIONAL
The Metropolitan Museum of Art;Nueva York;Estado de Nueva York;pl_id_274;40.7794366;-73.963244;tourist_attraction;;4.8;OPERATIONAL
The High Line;Nueva York;Estado de Nueva York;pl_id_275;40.7479925;-74.0047649;park;;4.7;OPERATIONAL
Statue of Liberty;Nueva York;Estado de Nueva York;pl_id_276;40.6892494;-74.04450039999999;tourist_attraction;;4.7;OPERATIONAL
An English Garden Bed and Breakfast;Dennis Port;Massachusetts;pl_id_277;41.6571725;-70.12133779999999;lodging;;4.7;OPERATIONAL
Hotel 48LEX New York;Nueva York;Estado de Nueva York;pl_id_278;40.7553115;-73.9729558;lodging;;4.0;OPERATIONAL
;San Carlos de Bariloche;Argentina;pl_id_279;-41.1308914;-71.37710679999999;clothing_store;;0.0;OPERATIONAL
GERARDO DE LOS CERROS EVT;San Carlos de Bariloche;Argentina;pl_id_280;-41.1338301;-71.307817;travel_agency;;4.8;OPERATIONAL
Circuito Chico;San Carlos de Bariloche;Argentina;pl_id_281;-41.0719635;-71.5225272;route;;;
Hotel Boutique Casa Isabel;Cartagena;Colombia;pl_id_282;10.421692;-75.5439645;lodging;;4.7;OPERATIONAL
SANDEMANs New Europe Madrid;Madrid;España;pl_id_283;;;;;;
Sandemans New Europe Paris;París;Francia;pl_id_284;;;;;;
;El Calafate;Argentina;pl_id_285;-50.3377789;-72.26278529999999;restaurant;2.0;4.5;OPERATIONAL
Elun Quimey Quipan;Puerto Madryn;Argentina;pl_id_286;-42.786909;-65.0157152;lodging;;4.3;OPERATIONAL
Regente Palace Hotel;Buenos Aires;Argentina;pl_id_287;-34.59685390000001;-58.38004859999999;bar;;4.1;OPERATIONAL
CuscoPeru;Cuzco;Perú;pl_id_288;-13.5281292;-71.94718979999999;travel_agency;;4.5;OPERATIONAL
Tasty Machupicchu;Aguas Calientes;Perú;pl_id_289;-13.1538925;-72.5236492;restaurant;;4.2;CLOSED_PERMANENTLY
Hotel Sol Caribe San Andres;San Andrés;Colombia;pl_id_290;12.5833786;-81.6928142;lodging;;4.4;OPERATIONAL
Salkantay Trekking;Cuzco;Perú;pl_id_291;-13.5164075;-71.97657559999999;travel_agency;;4.6;OPERATIONAL
Rancho Aparte Restaurant Puertas Adentro;El Calafate;Argentina;pl_id_292;-50.3494948;-72.24339429999999;restaurant;;4.7;OPERATIONAL
Volpi Bistro Chef s House;El Calafate;Argentina;pl_id_293;-50.33661069999999;-72.3071569;restaurant;;4.8;OPERATIONAL
Churrascada do Mar;São Paulo;Brasil;pl_id_294;-23.5718237;-46.6916027;restaurant;3.0;4.1;OPERATIONAL
NH Collection Bogota Teleport Royal;Bogotá;Colombia;pl_id_295;4.691759999999999;-74.035527;lodging;;4.6;OPERATIONAL
Hotspots2c;Ciudad del Cabo Central;Sudáfrica;pl_id_296;-34.0929151;18.8138065;travel_agency;;4.8;OPERATIONAL
Restaurante Almocabar;Ronda;España;pl_id_297;36.7342377;-5.1642642;restaurant;2.0;4.5;OPERATIONAL
Restaurant l Alianca d Angles;Anglès;España;pl_id_298;41.9560628;2.6389847;restaurant;2.0;4.7;CLOSED_TEMPORARILY
Cheap Taxi Malaga;Málaga;España;pl_id_299;36.7130266;-4.4341389;point_of_interest;;4.9;OPERATIONAL
Luce;Berna;Suiza;pl_id_300;46.949238;7.4444595;restaurant;2.0;4.4;OPERATIONAL
Benny s Home Cooking Chiang Mai;Chiang Mai;Tailandia;pl_id_301;18.7162652;98.9825017;school;;5.0;OPERATIONAL
De Nachtwacht;Ámsterdam;Países Bajos;pl_id_302;52.3656703;4.895514200000001;restaurant;3.0;4.4;OPERATIONAL
Club Med Serre Chevalier French Alps;La Salle les Alpes;Francia;pl_id_303;44.945423;6.5531346;lodging;;4.3;OPERATIONAL
STRAFhotel bar;Milán;Italia;pl_id_304;45.4651658;9.191192;lodging;;4.2;OPERATIONAL
;Ubajay;Argentina;pl_id_305;-31.794141;-58.3142332;locality;;;
Viejo Palermo;Capilla del Monte;Argentina;pl_id_306;-30.8579998;-64.5251682;restaurant;;4.0;OPERATIONAL
Las grutas de Ongamira;Capilla del Monte;Argentina;pl_id_307;-30.774365;-64.4054687;point_of_interest;;4.3;OPERATIONAL
Diques El Cajon;Capilla del Monte;Argentina;pl_id_308;-30.8534082;-64.5503171;tourist_attraction;;4.5;OPERATIONAL
City Bar;Capilla del Monte;Argentina;pl_id_309;-30.8590821;-64.524395;bar;2.0;4.0;OPERATIONAL
Le Bouquet Apart Hotel;San Carlos de Bariloche;Argentina;pl_id_310;-41.0550315;-71.5260388;lodging;;4.4;OPERATIONAL
Terruno;San Carlos de Bariloche;Argentina;pl_id_311;-41.1299126;-71.3451089;store;;4.8;OPERATIONAL
Parque Nacional Nahuel Huapi;San Carlos de Bariloche;Argentina;pl_id_312;-41.0037375;-71.5014593;park;;4.8;OPERATIONAL
Los Terrones;Capilla del Monte;Argentina;pl_id_313;-30.8738873;-64.52038;route;;;
;La Falda;Argentina;pl_id_314;;;;;;
Ama Hotel;Biarritz;Francia;pl_id_315;43.48131619999999;-1.5575334;lodging;;4.5;OPERATIONAL
Hotel Riu Bambu;República Dominicana;;pl_id_316;18.7222509;-68.4571385;spa;;4.1;OPERATIONAL
A Fuego Fuerte;Buenos Aires;Argentina;pl_id_317;-34.5967397;-58.42435809999999;restaurant;;4.7;OPERATIONAL
Athens Private Experience by Yannis Varsakis;Atenas;Grecia;pl_id_318;37.9758941;23.7335775;travel_agency;;5.0;OPERATIONAL
Walichu Caves;El Calafate;Argentina;pl_id_319;-50.2945157;-72.2023974;tourist_attraction;;4.3;OPERATIONAL
Patagonia Dreams;El Calafate;Argentina;pl_id_320;-50.3385644;-72.2692129;tourist_attraction;;4.9;OPERATIONAL
Glaciarium;El Calafate;Argentina;pl_id_321;-50.3367106;-72.33982739999999;museum;;4.4;OPERATIONAL
;Guadalajara;México;pl_id_322;20.618122;-103.3581436;convenience_store;;0.0;OPERATIONAL
Constitution Beach;Boston;Massachusetts;pl_id_323;42.3830883;-71.01077480000001;natural_feature;;4.7;OPERATIONAL
Best Western Plus Orlando Lake Buena Vista South Inn Suites;Kissimmee;Florida;pl_id_324;28.34637;-81.4897;lodging;;3.7;OPERATIONAL
Chapultepec Castle;Ciudad de México;México;pl_id_325;19.4204397;-99.181935;tourist_attraction;;4.8;OPERATIONAL
Panoramex Tours Travel;Guadalajara;México;pl_id_326;20.7023313;-103.3762445;point_of_interest;;4.7;OPERATIONAL
Tequila Grand Tour;Guadalajara;México;pl_id_327;20.6701634;-103.3903892;travel_agency;;3.8;OPERATIONAL
Visit Medellin Tours;Medellín;Colombia;pl_id_328;;;;;;
Devil s Door Puerta del Diablo;San Salvador;El Salvador;pl_id_329;13.6249058;-89.1897523;park;;4.6;OPERATIONAL
El Tenedor Del Cerro by Casa Santo Domingo;Antigua;Guatemala;pl_id_330;14.5526438;-90.722884;restaurant;2.0;4.6;OPERATIONAL
Viaja Medellin;Medellín;Colombia;pl_id_331;6.1502675;-75.6189349;lodging;;4.9;OPERATIONAL
La Recoleta Cemetery;Buenos Aires;Argentina;pl_id_332;-34.5873639;-58.3929555;cemetery;;4.3;OPERATIONAL
Andes Museum;Montevideo;Uruguay;pl_id_333;-34.905839;-56.20288129999999;museum;;4.7;OPERATIONAL
Casa Bariachi;Guadalajara;México;pl_id_334;20.6740831;-103.3784134;bar;2.0;4.4;OPERATIONAL
;Ushuaia;Argentina;pl_id_335;-54.8078233;-68.315473;bakery;;5.0;OPERATIONAL
Rosotravel Dublin City Tours;Dublín;Irlanda;pl_id_336;53.3513029;-6.2607348;travel_agency;;4.9;OPERATIONAL
Wild Rover Tours;Dublín;Irlanda;pl_id_337;53.3412984;-6.2647632;travel_agency;;4.8;OPERATIONAL
Evan Evans Tours;Londres;Reino Unido;pl_id_338;51.4945771;-0.1409816;travel_agency;;4.6;OPERATIONAL
The Clermont Victoria;Londres;Reino Unido;pl_id_339;51.495691;-0.1453499;bar;;4.2;OPERATIONAL
Eldorado Hotel And Spa;Santa Fe;Nuevo Mexico;pl_id_340;35.6883112;-105.9422161;lodging;;4.2;OPERATIONAL
Odel;Colombo;Sri Lanka;pl_id_341;6.926896699999999;79.8450112;department_store;;4.0;OPERATIONAL
Anarva Mount Lavinia Hotel Spa;Dehiwala-Mount Lavinia;Sri Lanka;pl_id_342;6.8331523;79.8671038;lodging;;4.2;OPERATIONAL
Carnival Tours Travels;Kochi (Cochin);India;pl_id_343;9.9661033;76.24225280000002;travel_agency;;4.2;OPERATIONAL
Grand Hyatt Kochi Bolgatty;Kochi (Cochin);India;pl_id_344;9.987342;76.264687;lodging;;4.7;OPERATIONAL
Expertise Travels;Ernakulam;India;pl_id_345;9.9559367;76.3022543;travel_agency;;5.0;OPERATIONAL
Hotel Sari Konak;Estambul;Turquía;pl_id_346;41.0044846;28.9797233;lodging;;4.5;OPERATIONAL
Marmara Guesthouse;Estambul;Turquía;pl_id_347;41.0058234;28.9812635;lodging;;4.7;OPERATIONAL
Valencia Travel Cusco;Cuzco;Perú;pl_id_348;-13.5163126;-71.9794063;travel_agency;;4.8;OPERATIONAL
;El Chalten;Argentina;pl_id_349;-49.3235869;-72.8932703;cafe;2.0;3.9;OPERATIONAL
Hostal Chiloe;Punta Arenas;Chile;pl_id_350;-53.1638055;-70.9121093;lodging;;4.0;OPERATIONAL
Dulces Pau;Ushuaia;Argentina;pl_id_351;-54.8067382;-68.3100954;bakery;;4.9;OPERATIONAL
Machakhela;Tiflis;Georgia;pl_id_352;41.7232306;44.7773683;restaurant;2.0;3.8;OPERATIONAL
Santino Modcoffeebar;Tiflis;Georgia;pl_id_353;41.6986202;44.80338709999999;cafe;;4.5;OPERATIONAL
Cafe Bachts Polreich;Hallstatt;Austria;pl_id_354;47.5581547;13.6470157;lodging;;3.9;OPERATIONAL
Taverna Corfu;Bad Ischl;Austria;pl_id_355;47.7122593;13.6229307;restaurant;2.0;4.3;CLOSED_PERMANENTLY
Restaurace Ebersbach;Cesky Krumlov;República Checa;pl_id_356;48.8113336;14.3134638;lodging;;4.4;OPERATIONAL
Pigeon Island National Landmark;Sta. Lucía;;pl_id_357;14.0930977;-60.96455409999999;natural_feature;;4.7;
Gros Piton Nature Trail;Sta. Lucía;;pl_id_358;13.8085672;-61.0593064;tourist_attraction;;4.6;OPERATIONAL
Ti Kaye Resort Spa;Sta. Lucía;;pl_id_359;13.926065;-61.05717800000001;lodging;;4.5;OPERATIONAL
Spinnakers Beach Bar Grill;Sta. Lucía;;pl_id_360;14.0762772;-60.9545229;restaurant;2.0;4.1;OPERATIONAL
Restaurante La Ola;Tenerife;España;pl_id_361;28.5707253;-16.2031596;restaurant;2.0;4.7;OPERATIONAL
Cafe Snack Bar Senhor da Pedra;Obidos;Portugal;pl_id_362;39.3649749;-9.149403;restaurant;1.0;4.4;OPERATIONAL
;Punta del Este;Uruguay;pl_id_363;-34.9360588;-54.9378104;locality;;;
Pizzorno Family Estates;Canelones;Uruguay;pl_id_364;-34.715247;-56.168007;tourist_attraction;;4.8;OPERATIONAL
La casa del sol;Purmamarca;Argentina;pl_id_365;-23.745637;-65.499499;restaurant;2.0;4.4;OPERATIONAL
Butch Bar de Carnes;El Chalten;Argentina;pl_id_366;-49.3301065;-72.8842208;restaurant;2.0;4.7;OPERATIONAL
Moose AKa s;Denali Park;Alaska;pl_id_367;63.748941;-148.8993459;bar;2.0;4.8;CLOSED_TEMPORARILY
St Elias Alpine Guides;Kennicott;Alaska;pl_id_368;61.48138650000001;-142.8857304;point_of_interest;;4.9;OPERATIONAL
Chinooks Waterfront Restaurant;Seward;Alaska;pl_id_369;60.11906210000001;-149.4393746;restaurant;2.0;3.8;CLOSED_TEMPORARILY
Major Marine Tours;Seward;Alaska;pl_id_370;60.1198034;-149.4392585;travel_agency;;4.8;OPERATIONAL
Mediterra;Brasov;Rumania;pl_id_371;45.64099600000001;25.5896851;restaurant;2.0;4.4;OPERATIONAL
BudapestTravel;Budapest;Hungría;pl_id_372;47.497912;19.040235;locality;;;
Anita s Cocina;Wickenburg;Arizona;pl_id_373;33.9700304;-112.7292241;restaurant;2.0;4.2;OPERATIONAL
Kempinski Hotel Ishtar Dead Sea;Sweimah;Jordania;pl_id_374;31.715335;35.586168;lodging;;4.8;OPERATIONAL
Top Car Rentals;Barbados;;pl_id_375;13.0806379;-59.59132510000001;car_rental;;4.9;OPERATIONAL
Marigot Market;St. Maarten;;pl_id_376;18.0678432;-63.08593819999999;tourist_attraction;;4.2;OPERATIONAL
Tularosa Basin Museum of History;Alamogordo;Nuevo Mexico;pl_id_377;32.9002287;-105.9601765;museum;;4.7;OPERATIONAL
Tiger Burgers;Hays;Kansas;pl_id_378;38.8698519;-99.3316746;restaurant;2.0;4.4;OPERATIONAL
Le Milton Pub;Annecy;Francia;pl_id_379;45.8982701;6.124594999999999;bar;2.0;3.4;OPERATIONAL
Mazzgoon;Split;Croacia;pl_id_380;43.5087493;16.4395309;restaurant;2.0;4.2;OPERATIONAL
;Chicoana;Argentina;pl_id_381;-25.1029019;-65.5334079;locality;;;
Akana Tours;La Serena;Chile;pl_id_382;;;;;;
Laborum;El Chalten;Argentina;pl_id_383;-49.33044229999999;-72.88462880000002;restaurant;2.0;4.9;OPERATIONAL
Macuco Safari;Foz do Iguaçu;Brasil;pl_id_384;-25.6512818;-54.4380719;tourist_attraction;;4.7;OPERATIONAL
Flybondi;Mundo;;pl_id_385;-34.5533456;-58.4502957;point_of_interest;;3.8;OPERATIONAL
Pachamama Argentine Cooking Experience;Buenos Aires;Argentina;pl_id_386;-34.5667569;-58.43290069999999;food;;5.0;OPERATIONAL
;Maui;Hawái;pl_id_387;20.7844875;-156.4652552;real_estate_agency;;4.6;OPERATIONAL
Innisfree Bed and Breakfast Hopewell Rock;Hopewell Cape;Canadá;pl_id_388;45.824257;-64.5906968;lodging;;4.8;OPERATIONAL
Compass Rose Inn;Newburyport;Massachusetts;pl_id_389;42.8110625;-70.8676244;lodging;;4.7;OPERATIONAL
The Marmalade Motel;Port Dufferin;Canadá;pl_id_390;44.9109265;-62.3791823;lodging;;4.7;OPERATIONAL
Bavarian Lodge;Leavenworth;Washington;pl_id_391;47.5958231;-120.6628285;lodging;;4.7;OPERATIONAL
BENS L Hotel Palermo;Buenos Aires;Argentina;pl_id_392;-34.5881849;-58.43157350000001;lodging;;4.5;OPERATIONAL
PacWhale Eco Adventures;Maui;Hawái;pl_id_393;20.7919664;-156.5132468;tourist_attraction;;4.7;OPERATIONAL
La Cuisine Paris Cooking Classes;París;Francia;pl_id_394;48.8548897;2.3541371;food;;4.8;OPERATIONAL
Girasol Cafe and Bakery;Amarillo;Texas;pl_id_395;35.179127;-101.9195874;cafe;2.0;4.6;OPERATIONAL
La Quiche Parisienne Bistro;Albuquerque;Nuevo Mexico;pl_id_396;35.1470022;-106.526247;bakery;2.0;4.3;OPERATIONAL
Under Canvas Moab;Moab;Utah;pl_id_397;38.684938;-109.6932166;campground;;4.4;OPERATIONAL
Commander s Palace;Nueva Orleans;Louisiana;pl_id_398;29.9288071;-90.0842041;restaurant;3.0;4.6;OPERATIONAL
Toulouse Cafe and Bar Dallas;Dallas;Texas;pl_id_399;32.8240723;-96.7908801;restaurant;3.0;4.5;OPERATIONAL
Bolner s Grocery Meat Market;San Antonio;Texas;pl_id_400;29.3953753;-98.5040032;grocery_or_supermarket;2.0;4.7;OPERATIONAL
Urban Cookhouse;Birmingham;Alabama;pl_id_401;33.449543;-86.73079039999999;restaurant;1.0;4.5;OPERATIONAL
The Palm Las Vegas;Las Vegas;Nevada;pl_id_402;36.1190496;-115.1760198;restaurant;4.0;4.4;OPERATIONAL
Pronto by Giada;Las Vegas;Nevada;pl_id_403;36.1164504;-115.1759373;restaurant;3.0;3.4;OPERATIONAL
Forum Shops At Caesars Palace;Las Vegas;Nevada;pl_id_404;36.119001;-115.1761257;shopping_mall;;4.6;OPERATIONAL
Cotton Row;Huntsville;Alabama;pl_id_405;34.7293955;-86.5850238;restaurant;4.0;4.4;OPERATIONAL
Holiday Inn Express Suites Amarillo South an IHG hotel;Amarillo;Texas;pl_id_406;35.1160344;-101.9122312;lodging;;4.0;OPERATIONAL
Seasons Rotisserie Grill;Albuquerque;Nuevo Mexico;pl_id_407;35.0990641;-106.6687937;bar;3.0;4.5;OPERATIONAL
Omni Louisville Hotel;Louisville;Kentucky;pl_id_408;38.2521739;-85.75439340000001;lodging;;4.5;OPERATIONAL
Jw Marriott El Convento Cusco;Cuzco;Perú;pl_id_409;-13.517012;-71.976004;lodging;;4.7;OPERATIONAL
Warwick Melrose Dallas;Dallas;Texas;pl_id_410;32.80898;-96.8094128;lodging;;4.4;OPERATIONAL
Cooper Hotel Conference Center Spa;Dallas;Texas;pl_id_411;32.9154662;-96.8025808;lodging;;4.6;OPERATIONAL
Glaciar Vinciguerra;Ushuaia;Argentina;pl_id_412;-54.7264723;-68.3363048;tourist_attraction;;4.9;OPERATIONAL
Laguna Turquesa;Ushuaia;Argentina;pl_id_413;-54.733933;-68.14385399999999;tourist_attraction;;4.8;OPERATIONAL
Signature Tours;Ushuaia;Argentina;pl_id_414;-34.5901649;-58.43016129999999;travel_agency;;4.7;OPERATIONAL
Glaciar Martial;Provincia de Tierra del Fuego;Argentina;pl_id_415;-54.79905489999999;-68.3703118;park;;4.7;OPERATIONAL
Tren Del Fin Del Mundo Ushuaia 2025;Ushuaia;Argentina;pl_id_416;-54.8334361;-68.4230079;tourist_attraction;;4.5;OPERATIONAL
Peninsula de Yuco;San Martín de los Andes;Argentina;pl_id_417;-40.1646032;-71.5242332;tourist_attraction;;4.7;OPERATIONAL
Pizza Cala;San Martín de los Andes;Argentina;pl_id_418;-40.1556742;-71.3467354;restaurant;2.0;4.5;OPERATIONAL
Termas De Queni;San Martín de los Andes;Argentina;pl_id_419;-40.1919927;-71.72083099999999;tourist_attraction;;4.5;OPERATIONAL
Termas de Lahuen Co;San Martín de los Andes;Argentina;pl_id_420;-39.8269907;-71.6368964;tourist_attraction;;3.4;CLOSED_PERMANENTLY
Gray Line Argentina El Calafate;El Calafate;Argentina;pl_id_421;-34.5952709;-58.378804;travel_agency;;3.7;OPERATIONAL
Folk Hostel;El Calafate;Argentina;pl_id_422;-50.337962;-72.25094899999999;lodging;;4.7;OPERATIONAL
Kayak Santa Cruz;El Calafate;Argentina;pl_id_423;-50.33791309999999;-72.2667563;point_of_interest;;4.9;OPERATIONAL
Receptivo Aborigen Tours;El Calafate;Argentina;pl_id_424;-34.5989673;-58.43601460000001;travel_agency;;4.4;OPERATIONAL
Mirador del Torre;El Chalten;Argentina;pl_id_425;-49.3325445;-72.927354;premise;;;
La Birre Del Rancho;El Chalten;Argentina;pl_id_426;-49.3244998;-72.8926168;food;;4.2;OPERATIONAL
;Provincia de Tierra del Fuego;Argentina;pl_id_427;-54.3083548;-67.7451565;administrative_area_level_1;;;
Bodegon Fueguino;Ushuaia;Argentina;pl_id_428;-54.8076151;-68.30991630000001;restaurant;2.0;4.4;OPERATIONAL
Ruinas De Quilmes;Quilmes;Argentina;pl_id_429;-34.7076471;-58.2282981;point_of_interest;;4.0;OPERATIONAL
Quebrada de San Lorenzo;San Lorenzo;Argentina;pl_id_430;-24.7230919;-65.50459339999999;tourist_attraction;;4.6;OPERATIONAL
Antigua Bodega Vasija Secreta;Cafayate;Argentina;pl_id_431;-26.0640614;-65.97215;liquor_store;;4.5;OPERATIONAL
Cascadas del Rio Colorado;Cafayate;Argentina;pl_id_432;-26.0934507;-66.0122511;tourist_attraction;;4.0;OPERATIONAL
Bodega Puna;Cachi;Argentina;pl_id_433;-25.0996839;-66.2193985;food;;4.7;OPERATIONAL
La Quebrada Turismo;Salta;Argentina;pl_id_434;-24.790358;-65.40959769999999;travel_agency;;4.6;OPERATIONAL
Mirador Ojo Del Condor;Cachi;Argentina;pl_id_435;-25.2316004;-65.95423459999999;point_of_interest;;4.7;OPERATIONAL
Mirador del Cerro de la Cruz;Tafi del Valle;Argentina;pl_id_436;-26.86686;-65.714342;tourist_attraction;;4.6;OPERATIONAL
Cachi;Cachi;Argentina;pl_id_437;-25.1202353;-66.1624965;locality;;;
Hotel Spa Termas de Reyes;Termas De Reyes;Argentina;pl_id_438;-24.1708219;-65.4891145;lodging;;4.5;OPERATIONAL
